,datetime,cash,stock_value,total,returns,equity_curve,drawdown
975,2003-11-19,99690.41219999983,0.0,99690.41219999983,0.0,0.9969041219999994,0.005169334000000081
976,2003-11-20,99558.13189999983,132.02120000000002,99690.15309999984,-2.5990463302649758e-06,0.9969015309999996,0.005171924999999966
977,2003-11-21,99690.15309999984,0.0,99690.15309999984,0.0,0.9969015309999996,0.005171924999999966
978,2003-11-24,99690.15309999984,0.0,99690.15309999984,0.0,0.9969015309999996,0.005171924999999966
979,2003-11-25,99553.14389999984,133.9646,99687.10849999984,-3.054062919272127e-05,0.9968710849999997,0.005202370999999872
980,2003-11-26,99687.10849999984,0.0,99687.10849999984,0.0,0.9968710849999997,0.005202370999999872
981,2003-11-28,99552.88479999984,135.45450000000002,99688.33929999985,1.2346631560689048e-05,0.9968833929999996,0.0051900629999999115
982,2003-12-01,99417.43029999983,281.2738,99698.70409999983,0.00010397203998735449,0.9969870409999994,0.005086415000000177
983,2003-12-02,99276.79339999983,418.6068,99695.40019999983,-3.313884598421524e-05,0.9969540019999994,0.005119454000000134
984,2003-12-03,99695.40019999983,0.0,99695.40019999983,0.0,0.9969540019999994,0.005119454000000134
985,2003-12-04,99695.40019999983,0.0,99695.40019999983,0.0,0.9969540019999994,0.005119454000000134
986,2003-12-05,99558.39099999983,135.0658,99693.45679999983,-1.9493376786750005e-05,0.9969345679999994,0.005138888000000175
987,2003-12-08,99693.45679999983,0.0,99693.45679999983,0.0,0.9969345679999994,0.005138888000000175
988,2003-12-09,99557.09539999983,132.4746,99689.56999999983,-3.8987513571675514e-05,0.9968956999999994,0.005177756000000144
989,2003-12-10,99689.56999999983,0.0,99689.56999999983,0.0,0.9968956999999994,0.005177756000000144
990,2003-12-11,99689.56999999983,0.0,99689.56999999983,0.0,0.9968956999999994,0.005177756000000144
991,2003-12-12,99552.17209999984,135.32500000000002,99687.49709999983,-2.0793549415420998e-05,0.9968749709999994,0.005198485000000086
992,2003-12-15,99687.49709999983,0.0,99687.49709999983,0.0,0.9968749709999994,0.005198485000000086
993,2003-12-16,99687.49709999983,0.0,99687.49709999983,0.0,0.9968749709999994,0.005198485000000086
994,2003-12-17,99687.49709999983,0.0,99687.49709999983,0.0,0.9968749709999994,0.005198485000000086
995,2003-12-18,99687.49709999983,0.0,99687.49709999983,0.0,0.9968749709999994,0.005198485000000086
996,2003-12-19,99557.67839999983,127.6162,99685.29459999983,-2.209404452990782e-05,0.9968529459999994,0.0052205100000001226
997,2003-12-22,99685.29459999983,0.0,99685.29459999983,0.0,0.9968529459999994,0.0052205100000001226
998,2003-12-23,99556.70669999984,128.3287,99685.03539999983,-2.600182916090432e-06,0.9968503539999993,0.0052231020000002015
999,2003-12-24,99685.03539999983,0.0,99685.03539999983,0.0,0.9968503539999993,0.0052231020000002015
1000,2003-12-26,99552.81989999983,134.6124,99687.43229999983,2.4044732395145374e-05,0.9968743229999992,0.0051991330000003
1001,2003-12-29,99418.20749999983,274.01840000000004,99692.22589999983,4.808630224895083e-05,0.9969222589999992,0.005151197000000329
1002,2003-12-30,99281.19829999983,413.5542,99694.75249999983,2.534400227482969e-05,0.9969475249999992,0.005125931000000361
1003,2003-12-31,99143.34689999983,553.7376,99697.08449999982,2.3391401668737544e-05,0.9969708449999991,0.005102611000000423
1004,2004-01-02,99004.91249999983,689.2570000000001,99694.16949999983,-2.9238568154843492e-05,0.9969416949999992,0.0051317610000003455
1005,2004-01-05,99694.16949999983,0.0,99694.16949999983,0.0,0.9969416949999992,0.0051317610000003455
1006,2004-01-06,99550.55269999983,143.0985,99693.65119999982,-5.19889982142363e-06,0.9969365119999991,0.005136944000000421
1007,2004-01-07,99693.65119999982,0.0,99693.65119999982,0.0,0.9969365119999991,0.005136944000000421
1008,2004-01-08,99547.31369999982,151.32559999999998,99698.63929999982,5.003427941452365e-05,0.996986392999999,0.005087063000000502
1009,2004-01-09,99395.98809999983,297.987,99693.97509999982,-4.6782985532622945e-05,0.9969397509999991,0.0051337050000004325
1010,2004-01-12,99693.97509999982,0.0,99693.97509999982,0.0,0.9969397509999991,0.0051337050000004325
1011,2004-01-13,99540.25269999982,156.24880000000002,99696.50149999982,2.534155145750283e-05,0.9969650149999991,0.005108441000000408
1012,2004-01-14,99384.00389999982,313.53419999999994,99697.53809999982,1.0397556427621524e-05,0.9969753809999989,0.00509807500000059
1013,2004-01-15,99227.23679999982,444.0654,99671.30219999983,-0.00026315494344175683,0.9967130219999991,0.005360434000000414
1014,2004-01-16,99671.30219999983,0.0,99671.30219999983,0.0,0.9967130219999991,0.005360434000000414
1015,2004-01-20,99671.30219999983,0.0,99671.30219999983,0.0,0.9967130219999991,0.005360434000000414
1016,2004-01-21,99524.05779999983,146.4671,99670.52489999983,-7.79863393818303e-06,0.9967052489999991,0.005368207000000402
1017,2004-01-22,99670.52489999983,0.0,99670.52489999983,0.0,0.9967052489999991,0.005368207000000402
1018,2004-01-23,99670.52489999983,0.0,99670.52489999983,0.0,0.9967052489999991,0.005368207000000402
1019,2004-01-26,99524.38169999982,149.0583,99673.43999999983,2.9247362777651276e-05,0.996734399999999,0.005339056000000508
1020,2004-01-27,99375.32339999982,298.8938,99674.21719999982,7.797463396519433e-06,0.996742171999999,0.005331284000000491
1021,2004-01-28,99225.87649999982,437.6523,99663.52879999983,-0.0001072333478030485,0.996635287999999,0.005438168000000521
1022,2004-01-29,99663.52879999983,0.0,99663.52879999983,0.0,0.996635287999999,0.005438168000000521
1023,2004-01-30,99516.60829999983,146.1432,99662.75149999984,-7.79924220373207e-06,0.9966275149999991,0.005445941000000398
1024,2004-02-02,99662.75149999984,0.0,99662.75149999984,0.0,0.9966275149999991,0.005445941000000398
1025,2004-02-03,99662.75149999984,0.0,99662.75149999984,0.0,0.9966275149999991,0.005445941000000398
1026,2004-02-04,99662.75149999984,0.0,99662.75149999984,0.0,0.9966275149999991,0.005445941000000398
1027,2004-02-05,99662.75149999984,0.0,99662.75149999984,0.0,0.9966275149999991,0.005445941000000398
1028,2004-02-06,99517.51519999983,147.1149,99664.63009999983,1.8849569891621343e-05,0.9966463009999991,0.005427155000000461
1029,2004-02-09,99370.40029999983,293.71139999999997,99664.11169999983,-5.201444077784778e-06,0.9966411169999991,0.005432339000000397
1030,2004-02-10,99664.11169999983,0.0,99664.11169999983,0.0,0.9966411169999991,0.005432339000000397
1031,2004-02-11,99515.24779999984,154.1759,99669.42369999984,5.3299025189579297e-05,0.996694236999999,0.00537921900000049
1032,2004-02-12,99361.07189999984,307.4448,99668.51669999983,-9.100082716817504e-06,0.996685166999999,0.005388289000000546
1033,2004-02-13,99668.51669999983,0.0,99668.51669999983,0.0,0.996685166999999,0.005388289000000546
1034,2004-02-17,99668.51669999983,0.0,99668.51669999983,0.0,0.996685166999999,0.005388289000000546
1035,2004-02-18,99518.48669999983,150.67780000000002,99669.16449999984,6.499544906057864e-06,0.9966916449999991,0.005381811000000458
1036,2004-02-19,99367.80889999983,291.1204,99658.92929999983,-0.00010269174073396226,0.996589292999999,0.0054841630000005415
1037,2004-02-20,99658.92929999983,0.0,99658.92929999983,0.0,0.996589292999999,0.0054841630000005415
1038,2004-02-23,99658.92929999983,0.0,99658.92929999983,0.0,0.996589292999999,0.0054841630000005415
1039,2004-02-24,99658.92929999983,0.0,99658.92929999983,0.0,0.996589292999999,0.0054841630000005415
1040,2004-02-25,99514.08169999984,147.7627,99661.84439999984,2.9250765791744016e-05,0.9966184439999991,0.005455012000000425
1041,2004-02-26,99366.31899999983,298.5052,99664.82419999983,2.9899105499442413e-05,0.9966482419999989,0.005425214000000622
1042,2004-02-27,99217.06639999982,464.8596,99681.92599999982,0.00017159313867520787,0.9968192599999988,0.005254196000000766
1043,2004-03-01,99062.11319999982,622.404,99684.51719999981,2.5994682325780616e-05,0.9968451719999987,0.00522828400000086
1044,2004-03-02,98906.51219999982,771.203,99677.71519999982,-6.823527054200529e-05,0.9967771519999987,0.005296304000000807
1045,2004-03-03,99677.71519999982,0.0,99677.71519999982,0.0,0.9967771519999987,0.005296304000000807
1046,2004-03-04,99522.76199999981,162.9859,99685.74789999981,8.05867187452236e-05,0.9968574789999987,0.005215977000000871
1047,2004-03-05,99359.77609999981,346.4422,99706.21829999982,0.00020534931453330962,0.9970621829999987,0.0050112730000008154
1048,2004-03-08,99186.55499999982,505.28220000000016,99691.83719999982,-0.00014423473525726482,0.9969183719999987,0.005155084000000865
1049,2004-03-09,99691.83719999982,0.0,99691.83719999982,0.0,0.9969183719999987,0.005155084000000865
1050,2004-03-10,99516.28399999983,179.31040000000002,99695.59439999983,3.768814083016103e-05,0.9969559439999988,0.005117512000000768
1051,2004-03-11,99336.97359999982,351.7542,99688.72779999982,-6.887566137037116e-05,0.9968872779999987,0.005186178000000874
1052,2004-03-12,99688.72779999982,0.0,99688.72779999982,0.0,0.9968872779999987,0.005186178000000874
1053,2004-03-15,99510.19469999982,171.3425,99681.53719999982,-7.21305222635138e-05,0.9968153719999987,0.005258084000000829
1054,2004-03-16,99681.53719999982,0.0,99681.53719999982,0.0,0.9968153719999987,0.005258084000000829
1055,2004-03-17,99681.53719999982,0.0,99681.53719999982,0.0,0.9968153719999987,0.005258084000000829
1056,2004-03-18,99511.87899999981,166.2897,99678.1686999998,-3.3792616914163354e-05,0.9967816869999986,0.005291769000000945
1057,2004-03-19,99678.1686999998,0.0,99678.1686999998,0.0,0.9967816869999986,0.005291769000000945
1058,2004-03-22,99510.6481999998,167.52049999999997,99678.1686999998,0.0,0.9967816869999986,0.005291769000000945
1059,2004-03-23,99510.6481999998,163.8281,99674.4762999998,-3.7043216665755274e-05,0.9967447629999986,0.005328693000000939
1060,2004-03-24,99674.4762999998,0.0,99674.4762999998,0.0,0.9967447629999986,0.005328693000000939
1061,2004-03-25,99509.2878999998,174.0633,99683.3511999998,8.903884253452787e-05,0.9968335119999985,0.005239944000001051
1062,2004-03-26,99335.22459999981,350.32899999999995,99685.55359999981,2.2093960260205492e-05,0.9968555359999987,0.005217920000000875
1063,2004-03-29,99160.06009999981,542.4012,99702.4612999998,0.00016961033358797728,0.9970246129999987,0.005048843000000858
1064,2004-03-30,98979.25969999982,723.4604,99702.72009999982,2.5957232814288744e-06,0.9970272009999988,0.005046255000000777
1065,2004-03-31,98798.39459999983,875.8225,99674.21709999982,-0.0002858798633719184,0.9967421709999987,0.005331285000000796
1066,2004-04-01,99674.21709999982,0.0,99674.21709999982,0.0,0.9967421709999987,0.005331285000000796
1067,2004-04-02,99498.59909999982,178.1444,99676.74349999982,2.5346574806572875e-05,0.9967674349999989,0.00530602100000066
1068,2004-04-05,99320.45469999981,366.9126,99687.36729999981,0.00010658253497197734,0.9968736729999987,0.0051997830000007905
1069,2004-04-06,99136.99839999981,540.8463,99677.84469999981,-9.552464126516558e-05,0.9967784469999987,0.005295009000000794
1070,2004-04-07,99677.84469999981,0.0,99677.84469999981,0.0,0.9967784469999987,0.005295009000000794
1071,2004-04-08,99677.84469999981,0.0,99677.84469999981,0.0,0.9967784469999987,0.005295009000000794
1072,2004-04-12,99499.50599999982,181.64249999999998,99681.14849999982,3.314477765803403e-05,0.9968114849999988,0.005261971000000698
1073,2004-04-13,99317.86349999982,348.9038,99666.76729999982,-0.00014427201347910756,0.9966676729999988,0.005405783000000719
1074,2004-04-14,99666.76729999982,0.0,99666.76729999982,0.0,0.9966676729999988,0.005405783000000719
1075,2004-04-15,99666.76729999982,0.0,99666.76729999982,0.0,0.9966676729999988,0.005405783000000719
1076,2004-04-16,99476.96259999982,189.0274,99665.98999999983,-7.798988780782778e-06,0.9966598999999989,0.005413556000000597
1077,2004-04-19,99665.98999999983,0.0,99665.98999999983,0.0,0.9966598999999989,0.005413556000000597
1078,2004-04-20,99665.98999999983,0.0,99665.98999999983,0.0,0.9966598999999989,0.005413556000000597
1079,2004-04-21,99665.98999999983,0.0,99665.98999999983,0.0,0.9966598999999989,0.005413556000000597
1080,2004-04-22,99665.98999999983,0.0,99665.98999999983,0.0,0.9966598999999989,0.005413556000000597
1081,2004-04-23,99486.03179999984,179.44,99665.47179999984,-5.199366403640937e-06,0.996654717999999,0.005418738000000478
1082,2004-04-26,99665.47179999984,0.0,99665.47179999984,0.0,0.996654717999999,0.005418738000000478
1083,2004-04-27,99665.47179999984,0.0,99665.47179999984,0.0,0.996654717999999,0.005418738000000478
1084,2004-04-28,99665.47179999984,0.0,99665.47179999984,0.0,0.996654717999999,0.005418738000000478
1085,2004-04-29,99665.47179999984,0.0,99665.47179999984,0.0,0.996654717999999,0.005418738000000478
1086,2004-04-30,99492.05629999984,167.0023,99659.05859999983,-6.434725972981337e-05,0.996590585999999,0.005482870000000584
1087,2004-05-03,99659.05859999983,0.0,99659.05859999983,0.0,0.996590585999999,0.005482870000000584
1088,2004-05-04,99490.17769999983,169.3343,99659.51199999983,4.549511167128983e-06,0.9965951199999991,0.005478336000000472
1089,2004-05-05,99320.84339999982,345.2762,99666.11959999982,6.630174950061907e-05,0.9966611959999988,0.005412260000000724
1090,2004-05-06,99148.20529999983,516.5538,99664.75909999982,-1.3650576599744113e-05,0.9966475909999988,0.005425865000000751
1091,2004-05-07,99664.75909999982,0.0,99664.75909999982,0.0,0.9966475909999988,0.005425865000000751
1092,2004-05-10,99491.99139999982,170.24130000000002,99662.23269999982,-2.5348980149164646e-05,0.9966223269999988,0.005451129000000776
1093,2004-05-11,99662.23269999982,0.0,99662.23269999982,0.0,0.9966223269999988,0.005451129000000776
1094,2004-05-12,99486.42039999981,176.8488,99663.26919999982,1.040012823239067e-05,0.9966326919999988,0.0054407640000007085
1095,2004-05-13,99309.5715999998,352.2724,99661.84399999981,-1.4300153019841666e-05,0.9966184399999987,0.005455016000000867
1096,2004-05-14,99661.84399999981,0.0,99661.84399999981,0.0,0.9966184399999987,0.005455016000000867
1097,2004-05-17,99661.84399999981,0.0,99661.84399999981,0.0,0.9966184399999987,0.005455016000000867
1098,2004-05-18,99661.84399999981,0.0,99661.84399999981,0.0,0.9966184399999987,0.005455016000000867
1099,2004-05-19,99486.54989999981,171.47209999999998,99658.02199999981,-3.8349681749871856e-05,0.9965802199999986,0.005493236000000956
1100,2004-05-20,99658.02199999981,0.0,99658.02199999981,0.0,0.9965802199999986,0.005493236000000956
1101,2004-05-21,99484.9951999998,175.618,99660.6131999998,2.600091741733479e-05,0.9966061319999986,0.005467324000000939
1102,2004-05-24,99309.3771999998,354.2158,99663.5929999998,2.9899474871086795e-05,0.9966359299999987,0.005437526000000803
1103,2004-05-25,99132.2692999998,552.1179,99684.3871999998,0.0002086438926598433,0.9968438719999986,0.005229584000000953
1104,2004-05-26,98948.22999999979,738.7488000000001,99686.9787999998,2.5998053183595715e-05,0.9968697879999986,0.005203668000000938
1105,2004-05-27,98763.54279999979,912.423,99675.96579999979,-0.00011047581271472762,0.9967596579999985,0.00531379800000098
1106,2004-05-28,99675.96579999979,0.0,99675.96579999979,0.0,0.9967596579999985,0.00531379800000098
1107,2004-06-01,99675.96579999979,0.0,99675.96579999979,0.0,0.9967596579999985,0.00531379800000098
1108,2004-06-02,99675.96579999979,0.0,99675.96579999979,0.0,0.9967596579999985,0.00531379800000098
1109,2004-06-03,99488.62269999979,183.9746,99672.59729999979,-3.379450575635712e-05,0.9967259729999985,0.005347483000000985
1110,2004-06-04,99672.59729999979,0.0,99672.59729999979,0.0,0.9967259729999985,0.005347483000000985
1111,2004-06-07,99486.1610999998,193.1085,99679.2695999998,6.694217047353845e-05,0.9967926959999985,0.005280760000000995
1112,2004-06-08,99293.05259999979,393.21320000000003,99686.26579999979,7.018711140305278e-05,0.9968626579999984,0.005210798000001127
1113,2004-06-09,99096.44599999979,586.9046999999999,99683.35069999979,-2.9242744490454164e-05,0.9968335069999984,0.005239949000001132
1114,2004-06-10,99683.35069999979,0.0,99683.35069999979,0.0,0.9968335069999984,0.005239949000001132
1115,2004-06-14,99484.21769999979,195.1167,99679.33439999979,-4.029057983900852e-05,0.9967933439999984,0.005280112000001114
1116,2004-06-15,99679.33439999979,0.0,99679.33439999979,0.0,0.9967933439999984,0.005280112000001114
1117,2004-06-16,99480.52529999979,212.08900000000003,99692.6142999998,0.00013322621062772377,0.9969261429999985,0.005147313000001041
1118,2004-06-17,99268.43629999978,425.08480000000003,99693.52109999978,9.095959679239485e-06,0.9969352109999984,0.0051382450000011515
1119,2004-06-18,99055.89389999978,639.5706,99695.46449999978,1.949374421283956e-05,0.9969546449999984,0.005118811000001111
1120,2004-06-21,98842.70369999978,837.732,99680.43569999978,-0.00015074707836881807,0.9968043569999985,0.005269099000001054
1121,2004-06-22,99680.43569999978,0.0,99680.43569999978,0.0,0.9968043569999985,0.005269099000001054
1122,2004-06-23,99466.66239999978,218.30780000000001,99684.97019999978,4.549037098544595e-05,0.9968497019999983,0.005223754000001191
1123,2004-06-24,99248.35459999979,429.8786,99678.23319999978,-6.758290629449437e-05,0.9967823319999983,0.005291124000001202
1124,2004-06-25,99678.23319999978,0.0,99678.23319999978,0.0,0.9967823319999983,0.005291124000001202
1125,2004-06-28,99459.92539999979,210.4695,99670.3948999998,-7.863602461999353e-05,0.9967039489999984,0.005369507000001161
1126,2004-06-29,99670.3948999998,0.0,99670.3948999998,0.0,0.9967039489999984,0.005369507000001161
1127,2004-06-30,99459.8605999998,210.79340000000002,99670.65399999979,2.5995683097246314e-06,0.9967065399999984,0.005366916000001165
1128,2004-07-01,99249.0671999998,418.4774,99667.5445999998,-3.1196745232442424e-05,0.9966754459999985,0.005398010000001063
1129,2004-07-02,99667.5445999998,0.0,99667.5445999998,0.0,0.9966754459999985,0.005398010000001063
1130,2004-07-06,99667.5445999998,0.0,99667.5445999998,0.0,0.9966754459999985,0.005398010000001063
1131,2004-07-07,99667.5445999998,0.0,99667.5445999998,0.0,0.9966754459999985,0.005398010000001063
1132,2004-07-08,99667.5445999998,0.0,99667.5445999998,0.0,0.9966754459999985,0.005398010000001063
1133,2004-07-09,99667.5445999998,0.0,99667.5445999998,0.0,0.9966754459999985,0.005398010000001063
1134,2004-07-12,99667.5445999998,0.0,99667.5445999998,0.0,0.9966754459999985,0.005398010000001063
1135,2004-07-13,99667.5445999998,0.0,99667.5445999998,0.0,0.9966754459999985,0.005398010000001063
1136,2004-07-14,99478.2580999998,191.6186,99669.8766999998,2.339879054269467e-05,0.9966987669999985,0.005374689000001043
1137,2004-07-15,99286.6394999998,426.63960000000003,99713.2790999998,0.0004354615600723477,0.9971327909999985,0.00494066500000101
1138,2004-07-16,99073.3196999998,625.7727,99699.0923999998,-0.00014227493196528052,0.9969909239999987,0.005082532000000861
1139,2004-07-19,99699.0923999998,0.0,99699.0923999998,0.0,0.9969909239999987,0.005082532000000861
1140,2004-07-20,99699.0923999998,0.0,99699.0923999998,0.0,0.9969909239999987,0.005082532000000861
1141,2004-07-21,99490.50149999981,204.8336,99695.33509999981,-3.768640124546252e-05,0.9969533509999987,0.005120105000000819
1142,2004-07-22,99695.33509999981,0.0,99695.33509999981,0.0,0.9969533509999987,0.005120105000000819
1143,2004-07-23,99490.11279999981,198.8739,99688.98669999982,-6.367800452866668e-05,0.9968898669999988,0.00518358900000071
1144,2004-07-26,99688.98669999982,0.0,99688.98669999982,0.0,0.9968898669999988,0.00518358900000071
1145,2004-07-27,99486.48509999982,210.08079999999998,99696.56589999981,7.602845861809371e-05,0.9969656589999988,0.005107797000000747
1146,2004-07-28,99276.40429999982,418.0886,99694.49289999982,-2.0793093335469415e-05,0.996944928999999,0.005128527000000549
1147,2004-07-29,99694.49289999982,0.0,99694.49289999982,0.0,0.996944928999999,0.005128527000000549
1148,2004-07-30,99483.05169999982,209.49779999999998,99692.54949999982,-1.949355419217369e-05,0.9969254949999989,0.005147961000000589
1149,2004-08-02,99692.54949999982,0.0,99692.54949999982,0.0,0.9969254949999989,0.005147961000000589
1150,2004-08-03,99692.54949999982,0.0,99692.54949999982,0.0,0.9969254949999989,0.005147961000000589
1151,2004-08-04,99692.54949999982,0.0,99692.54949999982,0.0,0.9969254949999989,0.005147961000000589
1152,2004-08-05,99486.61459999983,203.3437,99689.95829999982,-2.5991912264156092e-05,0.996899582999999,0.005173873000000495
1153,2004-08-06,99689.95829999982,0.0,99689.95829999982,0.0,0.996899582999999,0.005173873000000495
1154,2004-08-09,99689.95829999982,0.0,99689.95829999982,0.0,0.996899582999999,0.005173873000000495
1155,2004-08-10,99493.67559999983,204.1859,99697.86149999982,7.927779422089998e-05,0.996978614999999,0.005094841000000572
1156,2004-08-11,99289.48969999983,401.7642,99691.25389999984,-6.627624605559657e-05,0.9969125389999991,0.005160917000000431
1157,2004-08-12,99691.25389999984,0.0,99691.25389999984,0.0,0.9969125389999991,0.005160917000000431
1158,2004-08-13,99691.25389999984,0.0,99691.25389999984,0.0,0.9969125389999991,0.005160917000000431
1159,2004-08-16,99491.47309999984,199.3922,99690.86529999984,-3.898035031091318e-06,0.9969086529999991,0.00516480300000044
1160,2004-08-17,99690.86529999984,0.0,99690.86529999984,0.0,0.9969086529999991,0.00516480300000044
1161,2004-08-18,99490.89009999984,205.611,99696.50109999985,5.653276238537508e-05,0.996965010999999,0.005108445000000517
1162,2004-08-19,99285.27909999984,397.8774,99683.15649999984,-0.00013385224007633756,0.9968315649999989,0.005241891000000609
1163,2004-08-20,99683.15649999984,0.0,99683.15649999984,0.0,0.9968315649999989,0.005241891000000609
1164,2004-08-23,99483.63479999984,201.33549999999997,99684.97029999984,1.819565173977189e-05,0.9968497029999989,0.005223753000000664
1165,2004-08-24,99282.29929999984,413.9428,99696.24209999984,0.00011307421736783674,0.996962420999999,0.005111035000000541
1166,2004-08-25,99075.32789999984,642.2913,99717.61919999984,0.0002144223247506627,0.9971761919999989,0.004897264000000678
1167,2004-08-26,98861.23079999984,898.1068,99759.33759999984,0.0004183653835168055,0.9975933759999988,0.0044800800000007746
1168,2004-08-27,98636.70409999984,1112.5925000000002,99749.29659999984,-0.0001006522320773362,0.9974929659999988,0.004580490000000714
1169,2004-08-30,99749.29659999984,0.0,99749.29659999984,0.0,0.9974929659999988,0.004580490000000714
1170,2004-08-31,99749.29659999984,0.0,99749.29659999984,0.0,0.9974929659999988,0.004580490000000714
1171,2004-09-01,99525.87119999985,232.3003,99758.17149999985,8.897205596936075e-05,0.9975817149999988,0.004491741000000715
1172,2004-09-02,99293.57089999985,462.00939999999997,99755.58029999984,-2.597481450439254e-05,0.9975558029999987,0.004517653000000843
1173,2004-09-03,99755.58029999984,0.0,99755.58029999984,0.0,0.9975558029999987,0.004517653000000843
1174,2004-09-07,99755.58029999984,0.0,99755.58029999984,0.0,0.9975558029999987,0.004517653000000843
1175,2004-09-08,99523.92779999984,235.47449999999998,99759.40229999984,3.831364609885313e-05,0.9975940229999987,0.004479433000000865
1176,2004-09-09,99288.45329999985,462.52760000000006,99750.98089999985,-8.441710561446492e-05,0.9975098089999987,0.004563647000000781
1177,2004-09-10,99750.98089999985,0.0,99750.98089999985,0.0,0.9975098089999987,0.004563647000000781
1178,2004-09-13,99518.61579999985,230.55119999999997,99749.16699999986,-1.818428233613112e-05,0.9974916699999988,0.004581786000000698
1179,2004-09-14,99749.16699999986,0.0,99749.16699999986,0.0,0.9974916699999988,0.004581786000000698
1180,2004-09-15,99749.16699999986,0.0,99749.16699999986,0.0,0.9974916699999988,0.004581786000000698
1181,2004-09-16,99749.16699999986,0.0,99749.16699999986,0.0,0.9974916699999988,0.004581786000000698
1182,2004-09-17,99513.69249999986,240.59210000000002,99754.28459999985,5.1304689090869715e-05,0.9975428459999989,0.004530610000000657
1183,2004-09-20,99273.10039999986,488.569,99761.66939999987,7.402990287208588e-05,0.997616693999999,0.004456762000000558
1184,2004-09-21,99028.81589999987,738.6837,99767.49959999986,5.8441283461441174e-05,0.9976749959999989,0.004398460000000659
1185,2004-09-22,98782.58799999987,956.6675999999999,99739.25559999987,-0.00028309820445771017,0.9973925559999989,0.004680900000000654
1186,2004-09-23,99739.25559999987,0.0,99739.25559999987,0.0,0.9973925559999989,0.004680900000000654
1187,2004-09-24,99497.82139999987,241.5638,99739.38519999987,1.2993880815770353e-06,0.9973938519999987,0.004679604000000781
1188,2004-09-27,99256.25759999987,486.237,99742.49459999986,3.1175247308334875e-05,0.9974249459999986,0.004648510000000883
1189,2004-09-28,99013.13909999987,739.2669,99752.40599999987,9.936988281444847e-05,0.9975240599999988,0.004549396000000705
1190,2004-09-29,98766.71679999986,1002.2728000000001,99768.98959999987,0.0001662476191301998,0.9976898959999989,0.004383560000000619
1191,2004-09-30,98516.14859999987,1255.108,99771.25659999986,2.2722491318072358e-05,0.9977125659999989,0.004360890000000617
1192,2004-10-01,98265.12699999988,1503.0204,99768.14739999987,-3.11632839551379e-05,0.9976814739999991,0.004391982000000461
1193,2004-10-04,99768.14739999987,0.0,99768.14739999987,0.0,0.9976814739999991,0.004391982000000461
1194,2004-10-05,99516.86669999987,255.038,99771.90469999987,3.766031642271628e-05,0.997719046999999,0.004354409000000503
1195,2004-10-06,99261.82869999987,526.53,99788.35869999987,0.0001649161660235432,0.9978835869999989,0.004189869000000623
1196,2004-10-07,98998.56369999987,769.9725,99768.53619999987,-0.00019864541574021732,0.9976853619999989,0.00438809400000062
1197,2004-10-08,99768.53619999987,0.0,99768.53619999987,0.0,0.9976853619999989,0.00438809400000062
1198,2004-10-11,99768.53619999987,0.0,99768.53619999987,0.0,0.9976853619999989,0.00438809400000062
1199,2004-10-12,99768.53619999987,0.0,99768.53619999987,0.0,0.9976853619999989,0.00438809400000062
1200,2004-10-13,99768.53619999987,0.0,99768.53619999987,0.0,0.9976853619999989,0.00438809400000062
1201,2004-10-14,99511.03659999988,291.37940000000003,99802.41599999988,0.00033958401406319894,0.9980241599999989,0.004049296000000591
1202,2004-10-15,99219.65719999987,589.496,99809.15319999987,6.750537982957994e-05,0.9980915319999988,0.003981924000000747
1203,2004-10-18,98924.90919999986,927.9702,99852.87939999986,0.00043809809619732576,0.9985287939999986,0.00354466200000092
1204,2004-10-19,98615.58579999987,1228.7428,99844.32859999986,-8.563398523286914e-05,0.9984432859999987,0.0036301700000008763
1205,2004-10-20,99844.32859999986,0.0,99844.32859999986,0.0,0.9984432859999987,0.0036301700000008763
1206,2004-10-21,99536.81899999986,310.5542,99847.37319999986,3.0493469610926027e-05,0.9984737319999986,0.00359972400000097
1207,2004-10-22,99226.26479999986,614.2418,99840.50659999986,-6.877096292001728e-05,0.9984050659999986,0.003668390000000965
1208,2004-10-25,99840.50659999986,0.0,99840.50659999986,0.0,0.9984050659999986,0.003668390000000965
1209,2004-10-26,99532.47879999987,310.7486,99843.22739999987,2.7251464286948135e-05,0.9984322739999986,0.0036411820000009643
1210,2004-10-27,99221.73019999986,651.6846,99873.41479999985,0.000302347998818675,0.9987341479999985,0.00333930800000104
1211,2004-10-28,98895.88789999986,1014.2568,99910.14469999986,0.00036776453547271437,0.9991014469999985,0.0029720090000010524
1212,2004-10-29,98557.80229999985,1357.784,99915.58629999985,5.446493963479071e-05,0.9991558629999984,0.002917593000001162
1213,2004-11-01,98218.35629999985,1698.8494999999998,99917.20579999985,1.620868234852857e-05,0.9991720579999984,0.0029013980000011097
1214,2004-11-02,97878.58639999985,2079.4308,99958.01719999986,0.0004084521747105274,0.9995801719999985,0.0024932840000010392
1215,2004-11-03,97532.01459999985,2508.0783,100040.09289999984,0.0008211017214934113,1.0004009289999984,0.0016725270000010894
1216,2004-11-04,97173.71769999985,2821.8071999999997,99995.52489999984,-0.00044550138557497565,0.9999552489999984,0.0021182070000010933
1217,2004-11-05,99995.52489999984,0.0,99995.52489999984,0.0,0.9999552489999984,0.0021182070000010933
1218,2004-11-08,99641.04999999984,352.2724,99993.32239999984,-2.202598568490366e-05,0.9999332239999984,0.00214023200000113
